t,x1,y1,z1,x2,y2,z2,x3,y3,z3
2.100000,0.000000041284837,0.000000000000006,0.000000000000000,149599999999.986877441406250,62537.999999998173735,0.000000000000000,227899999999.994445800781250,50561.699999999706051,0.000000000000000
2.200000,0.000000045300581,0.000000000000006,0.000000000000000,149599999999.985656738281250,65515.999999997911800,0.000000000000000,227899999999.993835449218750,52969.399999999674037,0.000000000000000
2.300000,0.000000049502672,0.000000000000007,0.000000000000000,149599999999.984436035156250,68493.999999997642590,0.000000000000000,227899999999.993225097656250,55377.099999999634747,0.000000000000000
2.400000,0.000000053891107,0.000000000000008,0.000000000000000,149599999999.982940673828125,71471.999999997351551,0.000000000000000,227899999999.992614746093750,57784.799999999529973,0.000000000000000
2.500000,0.000000058465888,0.000000000000009,0.000000000000000,149599999999.981414794921875,74449.999999996944098,0.000000000000000,227899999999.992004394531250,60192.499999999425199,0.000000000000000
2.600000,0.000000063227015,0.000000000000011,0.000000000000000,149599999999.979888916015625,77427.999999996536644,0.000000000000000,227899999999.991394042968750,62600.199999999320426,0.000000000000000
2.700000,0.000000068174487,0.000000000000012,0.000000000000000,149599999999.978363037109375,80405.999999996129191,0.000000000000000,227899999999.990783691406250,65007.899999999215652,0.000000000000000
2.800000,0.000000073308304,0.000000000000013,0.000000000000000,149599999999.976837158203125,83383.999999995721737,0.000000000000000,227899999999.990173339843750,67415.599999999118154,0.000000000000000
2.900000,0.000000078628467,0.000000000000015,0.000000000000000,149599999999.975067138671875,86361.999999995241524,0.000000000000000,227899999999.989562988281250,69823.299999999013380,0.000000000000000
3.000000,0.000000084134975,0.000000000000016,0.000000000000000,149599999999.973236083984375,89339.999999994688551,0.000000000000000,227899999999.988891601562500,72230.999999998908606,0.000000000000000
3.100000,0.000000089827829,0.000000000000018,0.000000000000000,149599999999.971405029296875,92317.999999994135578,0.000000000000000,227899999999.987976074218750,74638.699999998803833,0.000000000000000
3.200000,0.000000095707028,0.000000000000020,0.000000000000000,149599999999.969573974609375,95295.999999993582605,0.000000000000000,227899999999.987060546875000,77046.399999998699059,0.000000000000000
3.300000,0.000000101772573,0.000000000000022,0.000000000000000,149599999999.967742919921875,98273.999999992971425,0.000000000000000,227899999999.986145019531250,79454.099999998594285,0.000000000000000
3.400000,0.000000108024463,0.000000000000024,0.000000000000000,149599999999.965728759765625,101251.999999992272933,0.000000000000000,227899999999.985229492187500,81861.799999998489511,0.000000000000000
3.500000,0.000000114462699,0.000000000000026,0.000000000000000,149599999999.963592529296875,104229.999999991574441,0.000000000000000,227899999999.984313964843750,84269.499999998384737,0.000000000000000
3.600000,0.000000121087280,0.000000000000028,0.000000000000000,149599999999.961456298828125,107207.999999990875949,0.000000000000000,227899999999.983398437500000,86677.199999998279964,0.000000000000000
3.700000,0.000000127898207,0.000000000000031,0.000000000000000,149599999999.959320068359375,110185.999999990061042,0.000000000000000,227899999999.982482910156250,89084.899999998102430,0.000000000000000
3.800000,0.000000134895479,0.000000000000033,0.000000000000000,149599999999.957183837890625,113163.999999989217031,0.000000000000000,227899999999.981567382812500,91492.599999997852137,0.000000000000000
3.900000,0.000000142079096,0.000000000000036,0.000000000000000,149599999999.954895019531250,116141.999999988373020,0.000000000000000,227899999999.980651855468750,93900.299999997601844,0.000000000000000
4.000000,0.000000149449059,0.000000000000039,0.000000000000000,149599999999.952453613281250,119119.999999987441697,0.000000000000000,227899999999.979736328125000,96307.999999997351551,0.000000000000000
4.100000,0.000000157005368,0.000000000000042,0.000000000000000,149599999999.950012207031250,122097.999999986452167,0.000000000000000,227899999999.978820800781250,98715.699999997101258,0.000000000000000
4.200000,0.000000164748021,0.000000000000045,0.000000000000000,149599999999.947570800781250,125075.999999985462637,0.000000000000000,227899999999.977813720703125,101123.399999996850966,0.000000000000000
4.300000,0.000000172677021,0.000000000000048,0.000000000000000,149599999999.945129394531250,128053.999999984385795,0.000000000000000,227899999999.976593017578125,103531.099999996600673,0.000000000000000
4.400000,0.000000180792366,0.000000000000052,0.000000000000000,149599999999.942596435546875,131031.999999983250746,0.000000000000000,227899999999.975372314453125,105938.799999996350380,0.000000000000000
4.500000,0.000000189094056,0.000000000000055,0.000000000000000,149599999999.939849853515625,134009.999999981984729,0.000000000000000,227899999999.974151611328125,108346.499999996100087,0.000000000000000
4.600000,0.000000197582092,0.000000000000059,0.000000000000000,149599999999.937103271484375,136987.999999980704160,0.000000000000000,227899999999.972930908203125,110754.199999995849794,0.000000000000000
4.700000,0.000000206256473,0.000000000000063,0.000000000000000,149599999999.934356689453125,139965.999999979423592,0.000000000000000,227899999999.971710205078125,113161.899999995599501,0.000000000000000
4.800000,0.000000215117199,0.000000000000067,0.000000000000000,149599999999.931610107421875,142943.999999978143023,0.000000000000000,227899999999.970489501953125,115569.599999995349208,0.000000000000000
4.900000,0.000000224164271,0.000000000000071,0.000000000000000,149599999999.928802490234375,145921.999999976862455,0.000000000000000,227899999999.969268798828125,117977.299999995098915,0.000000000000000
5.000000,0.000000233397689,0.000000000000076,0.000000000000000,149599999999.925750732421875,148899.999999975319952,0.000000000000000,227899999999.968048095703125,120384.999999994732207,0.000000000000000
5.100000,0.000000242817452,0.000000000000080,0.000000000000000,149599999999.922698974609375,151877.999999973748345,0.000000000000000,227899999999.966827392578125,122792.699999994336395,0.000000000000000
5.200000,0.000000252423560,0.000000000000085,0.000000000000000,149599999999.919647216796875,154855.999999972176738,0.000000000000000,227899999999.965606689453125,125200.399999993940582,0.000000000000000
5.300000,0.000000262216014,0.000000000000090,0.000000000000000,149599999999.916595458984375,157833.999999970605131,0.000000000000000,227899999999.964385986328125,127608.099999993544770,0.000000000000000
5.400000,0.000000272194814,0.000000000000095,0.000000000000000,149599999999.913543701171875,160811.999999969033524,0.000000000000000,227899999999.963073730468750,130015.799999993148958,0.000000000000000
5.500000,0.000000282359959,0.000000000000101,0.000000000000000,149599999999.910186767578125,163789.999999967170879,0.000000000000000,227899999999.961547851562500,132423.499999992753146,0.000000000000000
5.600000,0.000000292711449,0.000000000000106,0.000000000000000,149599999999.906829833984375,166767.999999965308234,0.000000000000000,227899999999.960021972656250,134831.199999992357334,0.000000000000000
5.700000,0.000000303249285,0.000000000000112,0.000000000000000,149599999999.903472900390625,169745.999999963445589,0.000000000000000,227899999999.958496093750000,137238.899999991961522,0.000000000000000
5.800000,0.000000313973466,0.000000000000118,0.000000000000000,149599999999.900115966796875,172723.999999961582944,0.000000000000000,227899999999.956970214843750,139646.599999991565710,0.000000000000000
5.900000,0.000000324883993,0.000000000000124,0.000000000000000,149599999999.896759033203125,175701.999999959516572,0.000000000000000,227899999999.955444335937500,142054.299999991169898,0.000000000000000
6.000000,0.000000335980865,0.000000000000131,0.000000000000000,149599999999.893127441406250,178679.999999957362888,0.000000000000000,227899999999.953918457031250,144461.999999990774086,0.000000000000000
6.100000,0.000000347264083,0.000000000000137,0.000000000000000,149599999999.889465332031250,181657.999999955209205,0.000000000000000,227899999999.952392578125000,146869.699999990378274,0.000000000000000
6.200000,0.000000358733646,0.000000000000144,0.000000000000000,149599999999.885803222656250,184635.999999953055521,0.000000000000000,227899999999.950866699218750,149277.399999989982462,0.000000000000000
6.300000,0.000000370389554,0.000000000000151,0.000000000000000,149599999999.882141113281250,187613.999999950727215,0.000000000000000,227899999999.949340820312500,151685.099999989586649,0.000000000000000
6.400000,0.000000382231808,0.000000000000159,0.000000000000000,149599999999.878479003906250,190591.999999948282493,0.000000000000000,227899999999.947814941406250,154092.799999989016214,0.000000000000000
6.500000,0.000000394260408,0.000000000000166,0.000000000000000,149599999999.874603271484375,193569.999999945837772,0.000000000000000,227899999999.946289062500000,156500.499999988329364,0.000000000000000
6.600000,0.000000406475353,0.000000000000174,0.000000000000000,149599999999.870635986328125,196547.999999943393050,0.000000000000000,227899999999.944641113281250,158908.199999987642514,0.000000000000000
6.700000,0.000000418876643,0.000000000000182,0.000000000000000,149599999999.866668701171875,199525.999999940744601,0.000000000000000,227899999999.942810058593750,161315.899999986955663,0.000000000000000
6.800000,0.000000431464279,0.000000000000190,0.000000000000000,149599999999.862701416015625,202503.999999938008841,0.000000000000000,227899999999.940979003906250,163723.599999986268813,0.000000000000000
6.900000,0.000000444238260,0.000000000000199,0.000000000000000,149599999999.858734130859375,205481.999999935273081,0.000000000000000,227899999999.939147949218750,166131.299999985581962,0.000000000000000
7.000000,0.000000457198587,0.000000000000208,0.000000000000000,149599999999.854583740234375,208459.999999932508217,0.000000000000000,227899999999.937316894531250,168538.999999984895112,0.000000000000000
7.100000,0.000000470345259,0.000000000000217,0.000000000000000,149599999999.850311279296875,211437.999999929481419,0.000000000000000,227899999999.935485839843750,170946.699999984208262,0.000000000000000
7.200000,0.000000483678277,0.000000000000226,0.000000000000000,149599999999.846038818359375,214415.999999926454620,0.000000000000000,227899999999.933654785156250,173354.399999983521411,0.000000000000000
7.300000,0.000000497197640,0.000000000000236,0.000000000000000,149599999999.841766357421875,217393.999999923427822,0.000000000000000,227899999999.931823730468750,175762.099999982834561,0.000000000000000
7.400000,0.000000510903348,0.000000000000245,0.000000000000000,149599999999.837493896484375,220371.999999920197297,0.000000000000000,227899999999.929992675781250,178169.799999982147710,0.000000000000000
7.500000,0.000000524795403,0.000000000000255,0.000000000000000,149599999999.833099365234375,223349.999999916879460,0.000000000000000,227899999999.928161621093750,180577.499999981460860,0.000000000000000
7.600000,0.000000538873802,0.000000000000266,0.000000000000000,149599999999.828521728515625,226327.999999913561624,0.000000000000000,227899999999.926330566406250,182985.199999980774010,0.000000000000000
7.700000,0.000000553138547,0.000000000000276,0.000000000000000,149599999999.823944091796875,229305.999999910127372,0.000000000000000,227899999999.924499511718750,185392.899999980087159,0.000000000000000
7.800000,0.000000567589637,0.000000000000287,0.000000000000000,149599999999.819366455078125,232283.999999906518497,0.000000000000000,227899999999.922546386718750,187800.599999979400309,0.000000000000000
7.900000,0.000000582227073,0.000000000000298,0.000000000000000,149599999999.814788818359375,235261.999999902909622,0.000000000000000,227899999999.920410156250000,190208.299999978597043,0.000000000000000
8.000000,0.000000597050855,0.000000000000310,0.000000000000000,149599999999.810119628906250,238239.999999899213435,0.000000000000000,227899999999.918273925781250,192615.999999977619154,0.000000000000000
8.100000,0.000000612060982,0.000000000000322,0.000000000000000,149599999999.805236816406250,241217.999999895313522,0.000000000000000,227899999999.916137695312500,195023.699999976641266,0.000000000000000
8.200000,0.000000627257454,0.000000000000334,0.000000000000000,149599999999.800354003906250,244195.999999891413609,0.000000000000000,227899999999.914001464843750,197431.399999975663377,0.000000000000000
8.300000,0.000000642640272,0.000000000000346,0.000000000000000,149599999999.795471191406250,247173.999999887455488,0.000000000000000,227899999999.911865234375000,199839.099999974685488,0.000000000000000
8.400000,0.000000658209435,0.000000000000359,0.000000000000000,149599999999.790588378906250,250151.999999883264536,0.000000000000000,227899999999.909729003906250,202246.799999973707600,0.000000000000000
8.500000,0.000000673964943,0.000000000000372,0.000000000000000,149599999999.785644531250000,253129.999999879073584,0.000000000000000,227899999999.907592773437500,204654.499999972729711,0.000000000000000
8.600000,0.000000689906798,0.000000000000385,0.000000000000000,149599999999.780456542968750,256107.999999874795321,0.000000000000000,227899999999.905456542968750,207062.199999971751822,0.000000000000000
8.700000,0.000000706034997,0.000000000000399,0.000000000000000,149599999999.775268554687500,259085.999999870313331,0.000000000000000,227899999999.903320312500000,209469.899999970773933,0.000000000000000
8.800000,0.000000722349542,0.000000000000413,0.000000000000000,149599999999.770080566406250,262063.999999865831342,0.000000000000000,227899999999.901184082031250,211877.599999969796045,0.000000000000000
8.900000,0.000000738850433,0.000000000000427,0.000000000000000,149599999999.764892578125000,265041.999999861058313,0.000000000000000,227899999999.899047851562500,214285.299999968818156,0.000000000000000
9.000000,0.000000755537669,0.000000000000441,0.000000000000000,149599999999.759704589843750,268019.999999856285285,0.000000000000000,227899999999.896759033203125,216692.999999967840267,0.000000000000000
9.100000,0.000000772411250,0.000000000000456,0.000000000000000,149599999999.754211425781250,270997.999999851512257,0.000000000000000,227899999999.894317626953125,219100.699999966862379,0.000000000000000
9.200000,0.000000789471177,0.000000000000471,0.000000000000000,149599999999.748718261718750,273975.999999846739229,0.000000000000000,227899999999.891876220703125,221508.399999965680763,0.000000000000000
9.300000,0.000000806717449,0.000000000000487,0.000000000000000,149599999999.743225097656250,276953.999999841733370,0.000000000000000,227899999999.889434814453125,223916.099999964411836,0.000000000000000
9.400000,0.000000824150067,0.000000000000503,0.000000000000000,149599999999.737731933593750,279931.999999836378265,0.000000000000000,227899999999.886993408203125,226323.799999963142909,0.000000000000000
9.500000,0.000000841769030,0.000000000000519,0.000000000000000,149599999999.732238769531250,282909.999999831023160,0.000000000000000,227899999999.884552001953125,228731.499999961873982,0.000000000000000
9.600000,0.000000859574339,0.000000000000536,0.000000000000000,149599999999.726470947265625,285887.999999825668056,0.000000000000000,227899999999.882110595703125,231139.199999960605055,0.000000000000000
9.700000,0.000000877565993,0.000000000000553,0.000000000000000,149599999999.720672607421875,288865.999999820312951,0.000000000000000,227899999999.879669189453125,233546.899999959336128,0.000000000000000
9.800000,0.000000895743993,0.000000000000570,0.000000000000000,149599999999.714874267578125,291843.999999814841431,0.000000000000000,227899999999.877227783203125,235954.599999958067201,0.000000000000000
9.900000,0.000000914108338,0.000000000000587,0.000000000000000,149599999999.709075927734375,294821.999999808904249,0.000000000000000,227899999999.874786376953125,238362.299999956798274,0.000000000000000
10.000000,0.000000932659029,0.000000000000605,0.000000000000000,149599999999.703277587890625,297799.999999802967068,0.000000000000000,227899999999.872344970703125,240769.999999955529347,0.000000000000000
10.100000,0.000000951396065,0.000000000000624,0.000000000000000,149599999999.697265625000000,300777.999999797029886,0.000000000000000,227899999999.869903564453125,243177.699999954260420,0.000000000000000
10.200000,0.000000970319446,0.000000000000642,0.000000000000000,149599999999.691162109375000,303755.999999791092705,0.000000000000000,227899999999.867279052734375,245585.399999952991493,0.000000000000000
10.300000,0.000000989429173,0.000000000000662,0.000000000000000,149599999999.685058593750000,306733.999999784980901,0.000000000000000,227899999999.864532470703125,247993.099999951577047,0.000000000000000
10.400000,0.000001008725246,0.000000000000681,0.000000000000000,149599999999.678955078125000,309711.999999778461643,0.000000000000000,227899999999.861785888671875,250400.799999950017082,0.000000000000000
10.500000,0.000001028207663,0.000000000000701,0.000000000000000,149599999999.672851562500000,312689.999999771942385,0.000000000000000,227899999999.859039306640625,252808.499999948457116,0.000000000000000
10.600000,0.000001047876427,0.000000000000721,0.000000000000000,149599999999.666564941406250,315667.999999765423127,0.000000000000000,227899999999.856292724609375,255216.199999946897151,0.000000000000000
10.700000,0.000001067731536,0.000000000000742,0.000000000000000,149599999999.660156250000000,318645.999999758903868,0.000000000000000,227899999999.853546142578125,257623.899999945337186,0.000000000000000
10.800000,0.000001087772990,0.000000000000763,0.000000000000000,149599999999.653747558593750,321623.999999752035365,0.000000000000000,227899999999.850799560546875,260031.599999943777220,0.000000000000000
10.900000,0.000001108000790,0.000000000000784,0.000000000000000,149599999999.647338867187500,324601.999999744934030,0.000000000000000,227899999999.848052978515625,262439.299999942188151,0.000000000000000
11.000000,0.000001128414935,0.000000000000806,0.000000000000000,149599999999.640930175781250,327579.999999737832695,0.000000000000000,227899999999.845306396484375,264846.999999940628186,0.000000000000000
11.100000,0.000001149015425,0.000000000000828,0.000000000000000,149599999999.634399414062500,330557.999999730731361,0.000000000000000,227899999999.842559814453125,267254.699999939068221,0.000000000000000
11.200000,0.000001169802261,0.000000000000851,0.000000000000000,149599999999.627685546875000,333535.999999723571818,0.000000000000000,227899999999.839813232421875,269662.399999937508255,0.000000000000000
11.300000,0.000001190775443,0.000000000000874,0.000000000000000,149599999999.620971679687500,336513.999999715888407,0.000000000000000,227899999999.837066650390625,272070.099999935948290,0.000000000000000
11.400000,0.000001211934970,0.000000000000897,0.000000000000000,149599999999.614257812500000,339491.999999708204996,0.000000000000000,227899999999.834136962890625,274477.799999934388325,0.000000000000000
11.500000,0.000001233280843,0.000000000000921,0.000000000000000,149599999999.607543945312500,342469.999999700521585,0.000000000000000,227899999999.831085205078125,276885.499999932828359,0.000000000000000
11.600000,0.000001254813060,0.000000000000945,0.000000000000000,149599999999.600738525390625,345447.999999692838173,0.000000000000000,227899999999.828033447265625,279293.199999931268394,0.000000000000000
11.700000,0.000001276531624,0.000000000000970,0.000000000000000,149599999999.593719482421875,348425.999999684689101,0.000000000000000,227899999999.824981689453125,281700.899999929708429,0.000000000000000
11.800000,0.000001298436533,0.000000000000995,0.000000000000000,149599999999.586700439453125,351403.999999676423613,0.000000000000000,227899999999.821929931640625,284108.599999927682802,0.000000000000000
11.900000,0.000001320527787,0.000000000001020,0.000000000000000,149599999999.579681396484375,354381.999999668158125,0.000000000000000,227899999999.818878173828125,286516.299999925540760,0.000000000000000
12.000000,0.000001342805387,0.000000000001046,0.000000000000000,149599999999.572662353515625,357359.999999659892637,0.000000000000000,227899999999.815826416015625,288923.999999923398718,0.000000000000000
12.100000,0.000001365269332,0.000000000001073,0.000000000000000,149599999999.565612792968750,360337.999999651277903,0.000000000000000,227899999999.812774658203125,291331.699999921256676,0.000000000000000
12.200000,0.000001387919623,0.000000000001099,0.000000000000000,149599999999.558288574218750,363315.999999642430339,0.000000000000000,227899999999.809722900390625,293739.399999919114634,0.000000000000000
12.300000,0.000001410756259,0.000000000001127,0.000000000000000,149599999999.550964355468750,366293.999999633582775,0.000000000000000,227899999999.806671142578125,296147.099999916972592,0.000000000000000
12.400000,0.000001433779241,0.000000000001154,0.000000000000000,149599999999.543640136718750,369271.999999624735210,0.000000000000000,227899999999.803619384765625,298554.799999914830551,0.000000000000000
12.500000,0.000001456988568,0.000000000001182,0.000000000000000,149599999999.536315917968750,372249.999999615538400,0.000000000000000,227899999999.800567626953125,300962.499999912688509,0.000000000000000
12.600000,0.000001480384240,0.000000000001211,0.000000000000000,149599999999.528991699218750,375227.999999606108759,0.000000000000000,227899999999.797302246093750,303370.199999910546467,0.000000000000000
12.700000,0.000001503966258,0.000000000001240,0.000000000000000,149599999999.521362304687500,378205.999999596679118,0.000000000000000,227899999999.793945312500000,305777.899999908404425,0.000000000000000
12.800000,0.000001527734622,0.000000000001270,0.000000000000000,149599999999.513732910156250,381183.999999587249476,0.000000000000000,227899999999.790588378906250,308185.599999906262383,0.000000000000000
12.900000,0.000001551689331,0.000000000001300,0.000000000000000,149599999999.506103515625000,384161.999999577412382,0.000000000000000,227899999999.787231445312500,310593.299999904120341,0.000000000000000
13.000000,0.000001575830385,0.000000000001330,0.000000000000000,149599999999.498474121093750,387139.999999567400664,0.000000000000000,227899999999.783874511718750,313000.999999901978299,0.000000000000000
13.100000,0.000001600157785,0.000000000001361,0.000000000000000,149599999999.490844726562500,390117.999999557388946,0.000000000000000,227899999999.780517578125000,315408.699999899836257,0.000000000000000
13.200000,0.000001624671530,0.000000000001392,0.000000000000000,149599999999.482940673828125,393095.999999547377229,0.000000000000000,227899999999.777160644531250,317816.399999897694215,0.000000000000000
13.300000,0.000001649371621,0.000000000001424,0.000000000000000,149599999999.475006103515625,396073.999999536841642,0.000000000000000,227899999999.773803710937500,320224.099999895552173,0.000000000000000
13.400000,0.000001674258057,0.000000000001457,0.000000000000000,149599999999.467071533203125,399051.999999526247848,0.000000000000000,227899999999.770446777343750,322631.799999893410131,0.000000000000000
13.500000,0.000001699330839,0.000000000001490,0.000000000000000,149599999999.459136962890625,402029.999999515654054,0.000000000000000,227899999999.767089843750000,325039.499999890860636,0.000000000000000
13.600000,0.000001724589966,0.000000000001523,0.000000000000000,149599999999.451202392578125,405007.999999504943844,0.000000000000000,227899999999.763732910156250,327447.199999888136517,0.000000000000000
13.700000,0.000001750035438,0.000000000001557,0.000000000000000,149599999999.443054199218750,407985.999999493767973,0.000000000000000,227899999999.760375976562500,329854.899999885412399,0.000000000000000
13.800000,0.000001775667256,0.000000000001591,0.000000000000000,149599999999.434814453125000,410963.999999482592102,0.000000000000000,227899999999.756805419921875,332262.599999882688280,0.000000000000000
13.900000,0.000001801485420,0.000000000001626,0.000000000000000,149599999999.426574707031250,413941.999999471416231,0.000000000000000,227899999999.753143310546875,334670.299999879964162,0.000000000000000
14.000000,0.000001827489929,0.000000000001661,0.000000000000000,149599999999.418334960937500,416919.999999459891114,0.000000000000000,227899999999.749481201171875,337077.999999877240043,0.000000000000000
14.100000,0.000001853680783,0.000000000001697,0.000000000000000,149599999999.410095214843750,419897.999999448133167,0.000000000000000,227899999999.745819091796875,339485.699999874515925,0.000000000000000
14.200000,0.000001880057983,0.000000000001733,0.000000000000000,149599999999.401672363281250,422875.999999436375219,0.000000000000000,227899999999.742156982421875,341893.399999871791806,0.000000000000000
14.300000,0.000001906621529,0.000000000001770,0.000000000000000,149599999999.393127441406250,425853.999999424559064,0.000000000000000,227899999999.738494873046875,344301.099999869067688,0.000000000000000
14.400000,0.000001933371420,0.000000000001808,0.000000000000000,149599999999.384582519531250,428831.999999412219040,0.000000000000000,227899999999.734832763671875,346708.799999866343569,0.000000000000000
14.500000,0.000001960307656,0.000000000001846,0.000000000000000,149599999999.376037597656250,431809.999999399879016,0.000000000000000,227899999999.731170654296875,349116.499999863619450,0.000000000000000
14.600000,0.000001987430238,0.000000000001884,0.000000000000000,149599999999.367492675781250,434787.999999387538992,0.000000000000000,227899999999.727508544921875,351524.199999860895332,0.000000000000000
14.700000,0.000002014739165,0.000000000001923,0.000000000000000,149599999999.358825683593750,437765.999999374791514,0.000000000000000,227899999999.723846435546875,353931.899999858171213,0.000000000000000
14.800000,0.000002042234437,0.000000000001963,0.000000000000000,149599999999.349975585937500,440743.999999361869413,0.000000000000000,227899999999.720184326171875,356339.599999855447095,0.000000000000000
14.900000,0.000002069916056,0.000000000002003,0.000000000000000,149599999999.341125488281250,443721.999999348947313,0.000000000000000,227899999999.716522216796875,358747.299999852722976,0.000000000000000
15.000000,0.000002097784019,0.000000000002043,0.000000000000000,149599999999.332275390625000,446699.999999335792381,0.000000000000000,227899999999.712615966796875,361154.999999849707820,0.000000000000000
15.100000,0.000002125838328,0.000000000002084,0.000000000000000,149599999999.323425292968750,449677.999999322288204,0.000000000000000,227899999999.708648681640625,363562.699999846401624,0.000000000000000
15.200000,0.000002154078983,0.000000000002126,0.000000000000000,149599999999.314483642578125,452655.999999308784027,0.000000000000000,227899999999.704681396484375,365970.399999843095429,0.000000000000000
15.300000,0.000002182505983,0.000000000002168,0.000000000000000,149599999999.305328369140625,455633.999999295221642,0.000000000000000,227899999999.700714111328125,368378.099999839789234,0.000000000000000
15.400000,0.000002211119328,0.000000000002211,0.000000000000000,149599999999.296173095703125,458611.999999281135388,0.000000000000000,227899999999.696746826171875,370785.799999836483039,0.000000000000000
15.500000,0.000002239919019,0.000000000002254,0.000000000000000,149599999999.287017822265625,461589.999999267049134,0.000000000000000,227899999999.692779541015625,373193.499999833176844,0.000000000000000
15.600000,0.000002268905055,0.000000000002298,0.000000000000000,149599999999.277862548828125,464567.999999252962880,0.000000000000000,227899999999.688812255859375,375601.199999829870649,0.000000000000000
15.700000,0.000002298077437,0.000000000002343,0.000000000000000,149599999999.268676757812500,467545.999999238352757,0.000000000000000,227899999999.684844970703125,378008.899999826564454,0.000000000000000
15.800000,0.000002327436164,0.000000000002388,0.000000000000000,149599999999.259216308593750,470523.999999223684426,0.000000000000000,227899999999.680877685546875,380416.599999823258258,0.000000000000000
15.900000,0.000002356981237,0.000000000002434,0.000000000000000,149599999999.249755859375000,473501.999999209016096,0.000000000000000,227899999999.676910400390625,382824.299999819952063,0.000000000000000
16.000000,0.000002386712655,0.000000000002480,0.000000000000000,149599999999.240295410156250,476479.999999193882104,0.000000000000000,227899999999.672943115234375,385231.999999816645868,0.000000000000000
16.100000,0.000002416630419,0.000000000002527,0.000000000000000,149599999999.230834960937500,479457.999999178631697,0.000000000000000,227899999999.668975830078125,387639.699999813339673,0.000000000000000
16.200000,0.000002446734528,0.000000000002574,0.000000000000000,149599999999.221374511718750,482435.999999163381290,0.000000000000000,227899999999.664733886718750,390047.399999810033478,0.000000000000000
16.300000,0.000002477024983,0.000000000002622,0.000000000000000,149599999999.211608886718750,485413.999999147723429,0.000000000000000,227899999999.660461425781250,392455.099999806727283,0.000000000000000
